0.9380049995307295	1994 German Grand Prix	1994 Grand Prix of Germany
0.9007747974068832	South Korea at the 1998 Winter Olympics	South korea at the 1998 Winter Olympic
0.9007747974068832	1993 Brazilian Grand Prix	
0.9007747974068832	European Year for Combating Poverty and Social Exclusion	European year to combat poverty and social exclusion	The European Year of Fight Against Poverty and Social Exclusion	European year for the fight against poverty and social exclusion	European Year for fighting poverty and social exclusion	European year on combating poverty and social exclusion
0.9007747974068832	Security services (CPC 87302, CPC 87303, CPC 87304 and CPC 87305)	
0.9003245225862656	United States at the 1960 Winter Olympics	United States at the 1960 Winter Olympic Game (Winter Olympic)
0.9003245225862656	1997 IIHF Women's World Championship	1997 World Women's Ice Hockey Championships	1997 World Ice Hockey Championship for Women	1997 Women's World Ice Hockey Championships	1997 Ice hockey World Cup for Women	1997 IIHF World Woman Championship Division Championships
0.9003245225862656	1990 World Junior Ice Hockey Championships	1990 IIHF World Junior Championships	1990 World Junior IIHF World Championship	1990 World Junior IIHF World Championship Junior Championship	1990 World Junior IIHF Championship Juniors Cup	1990 World Junior IIHF World Cup
0.9003245225862656	International Atomic Energy Agency	International Agency for Atomic Energy	International Agency for Atomic Energies	International Agency for Atomic Power	International Atomic Energies Agency	The international Agency for Atomic Energy
0.9003245225862656	Mexico at the 1952 Summer Olympics	mexico at the 1952 summer Olympics
0.9003245225862656	South Korea at the 2006 Winter Olympics	South South korea at the 2006 Wintern Olympics	Southern Korea at the 2006 Winter olympics	South korea at the 2006/06 winter Olympics	Korea at the 2006 Winter olympics
0.9003245225862656	On 31 May 2012, the Council adopted Decision 2012/285/CFSP.	The Council adopted Decision 2012/285/CFSP on 31 May 2012.	On 31 May 2012, Decision 2012/285/CFSP was adopted by the Council.	(2) The Council adopted Decision 2012/285/CFSP on 31 May 2012.	Decision 2012/285/CFSP was adopted by the Council on 31 May 2012.	The Council adopted on 31 May 2012 decision 2012/285/CFSP.
0.8998744728467833	Directive 66/402/EEC 3.	
0.8998744728467833	Situation in Kyrgyzstan (debate)	The situation in the city of Kyrigyzstan (debate)	The situation in Kylgizzstan (debate)
0.8998744728467833	List of Detroit Red Wings draft picks	List of draft hockey players by the Detroit Red Wings	List of Detroit Red Wings Drafted Hockey Players	List of Detroit Red Wings Draft HockeyPlayers	List of Detroit Red Wings Draft Hockey players	List Detroit Red Wings Drafts Hockey Players
0.8998744728467833	Competitiveness and Innovation Framework Programme (CIP)	CIP Framework Programme (CIP)	Framework Programme for Competitiveship and Innovation (CIP)	Framework Programme for Competition and Innovation (CIP)	Framework Programme for Competentiveness and Innovation (CIP)	The CIP framework programme (Competitiveness and innovation)
0.8998744728467833	2010 European Aquatics Championships	2010 European Swimming Championships	2010 European swim Championships	2010 Europe's Swimming Championship	2010 European Swimming Championship Championship	2010 European swim championship
0.8998744728467833	Liechtenstein at the 1976 Winter Olympics	LiECHTENSTEIN at the 1976 Winter Olympics
0.8998744728467833	South Korea at the 2002 Winter Olympics	South korea at the 2002 Winter olympic
0.8998744728467833	Global Energy Efficiency and Renewable Energy Fund (debate)	The global energy efficiency and renewable energy fund (debate)	Global Fund on energy efficiency and renewable energy (debate)	A global energy efficiency fund and renewable energy (debate)	Global Fund for energy efficiency and renewable energies (debate)	A global energy efficiency fund, renewable energy (debate)
0.8998744728467833	China national football team	Chinese national soccer team	China national soccer team	Chinese soccer team	Chinese Football Representation	Chinese National Football team
0.899424648075924	Union for the Mediterranean (debate)	Union for the Middeterranean Region (debate)	The UfM (debate)	UfM (debate)	(d) the UfM (debate)	The UfMD (debate)
0.899424648075924	Soviet Union at the 1964 Winter Olympics	The soviet union at the 1964 winter Olympics	Soviet Union at the 1964 winter olympics	The Soviet Union at the 1964 Winter Olimpics
0.899424648075924	North Korea at the 1992 Winter Olympics	Northern korea at the 1992 winter Olympics	North North-Korea at the 1992 Wintern Olympics	South korea at the 1992 Winter olympics	South-Korean at the 1992 Winter Olympics
0.899424648075924	Public access to European Parliament, Council and Commission documents (debate)	Public disclosure of documents of the European Parliament, of the Council and of the Commission (debate)	Public access to the documents of the EP, the Union, and the Commission (debate)	Public access to documents held by the European parliament, the Union and the Commission (debate)	public accessible to documents of the Parliament, the Council and the Commission (debate)	Public publicity regarding the documents of the European Parliament, Council and Commission (debate)
0.899424648075924	Amendments 91, 95, 98, 100, 101, 103 and 105.	
0.899424648075924	Mexico at the 1988 Summer Olympics	Mexican at the 1988 Summer olympics	Mexican at the 1988 summer olympics	Mexico at the 1988 Summer Olympanics	Mexiko at the 1988 Summer Olympic
0.899424648075924	Iraq at the 1948 Summer Olympics	
0.899424648075924	European Aviation Safety Agency (vote)	EASA (vote)	The European Agency for Aeronautical Safety (vote)	The European Aviance Safety Agency (vote)	The EU-Aviation Safety Agency (vote)	European Aviation Safety Safety Agenciety (vote)
0.8989750481612314	Three judges.	Three magistrates.	The 3 judges.	3 magistrates.	The three magistrates.	The three justices.
0.8989750481612314	Directive 90/239/EEC	
0.8989750481612314	Our Pope!	Our pope!
0.8989750481612314	Religion in Israel	The religion in Israel	Reliigions in Israel	Israel's religion	religion in Israel
0.8989750481612314	Harvey was right.	Harvey had a point.	Harvey had been correct.	Harvey's been correct.	Harvey was telling the truth.
0.8989750481612314	1988 African Cup of Nations	African Cup of Nations 1988	1988 African cup of nations	African Bowl of Nations 1988
0.8985256729903055	Thousands of lives are at stake.	There are thousands of lives at stake.	A thousand lives are at stake.	There are thousands of lives on the line.	thousands of lives are at stake.	There are thousands lives at stake.
0.8985256729903055	The world needs heroes.	It's a world need heroes.	The worid needs heroes!	Heroes are needed to the world.
0.8985256729903055	List of Minnesota North Stars draft picks	List of draft hockey players by the Minnesota North Stars team	List of Minnesota North Stars Draft Hockey Players	List of draft hockey players by the Minnesota North Stars	A list of Minnesota North Stars draft-drafted hockey players	List of Minnesota North Stars Drafted Hockey Players
0.8985256729903055	Fencing at the 1972 Summer Olympics	Swordsmanship at the 1972 Summer Olympics	Fencial swordsmanship at the 1972 Summer Olympics
0.8985256729903055	Fencing at the 1948 Summer Olympics	Fencing at Summer Olympics 1948	Swordsmanship at the 1948 Summer Olympics	Fences at the 1948 Summer olympics
0.8985256729903055	1985 World Junior Ice Hockey Championships	1985 IIHF World Junior Championships	1985 World Junior IIHF Championship	1985 World Jr. Championships in Ice-Hockey	1985 IIHF Junior IIHF Championships	1985 IIHF Junior International Championships
0.8985256729903055	1983 World Junior Ice Hockey Championships	1983 IIHF World Junior Championships	1983 World Junior IIHF Championship	1983 World Iced Hockey Junior Championships	1983 World Junior Championships in Ice Hockey	1983 World Junior IIHF World Cup
0.8985256729903055	Global Energy Efficiency and Renewable Energy Fund (Rule 131) (vote)	The global energy efficiency and renewable energy fund (Rule 131) (vote)	Global Fund for energy efficiency and renewable energy (Rule 131) (vote)	Global energy efficiency and renewable energy fund (rule 131) (vote)	The global energy effectiveness and renewable energy fund (rule 131) (vote)	Global energy efficiency and renewable energy fund (Regular 131) (vote)
0.8985256729903055	Estonia at the 2002 Winter Olympics	Estonia at the 2002 Winter Egyptic Games
0.8985256729903055	On 29 October 2010, the Council adopted Decision 2010/656/CFSP.	The Council adopted Decision 2010/656/CFSP on 29 October 2010.	On 29 October 2010, Decision 2010/656/CFSP was adopted by the Council.	(2) The Council adopted Decision 2010/656/CFSP on 29 October 2010.	Decision 2010/656/CFSP was adopted by the Council of 29 October 2010.	Decision 2010/656/CFSP was adopted by the Council, on 29 October 2010.
0.8985256729903055	Article 5 concerns the European Information Network on Drugs and Drug Addiction (Reitox).	Article 5 concerns the European Information Network concerning drugs and drug addiction (Reitox).	Article 5 relates to the European Information network on drugs and drug addictions (Reitox).	Article 5 concerns the European Network for information on drugs and addiction (Reitox).	Article 5 concerns the European Network for Information regarding drugs and drug dependence (Reitox).	Article 5 concern the European Information Network (Reitox) concerning drugs and drug addiction.
0.8980765224508026	Soviet Union at the 1980 Winter Olympics	The soviet union at 1980 winter Olympics	The Soviet Union at the 1980 Winter Egyptian Games	The Soviet Union At the 1980 Winter Olimpic Games	The USSR at the 1980 winter Olympics	The United States Union at the 1980 Winter Olympic Games
0.8980765224508026	Soviet Union at the 1960 Winter Olympics	The soviet union at the 1960 winter Olympics	TheSoviet Union at the 1960 Winter Olympic Games	The soviet association at the 1960 Winter Olympics
0.8980765224508026	Directive 2005/29/EC.	( 6 ) ...Directive 2005/29/EC.
0.8980765224508026	List of Columbus Blue Jackets draft picks	List of Columbus Blue Jackets draft-drawn hockey players	List of Columbus Blue Jackets Draft Hockey Players	List of Columab Blue Jackets draft hockey players	List of Columbus BlueJacket draft hockey players	Listing Columbus Blue Jackets Draft Hockey Players
0.8980765224508026	Fencing at the 1952 Summer Olympics	Swordsmanship at the 1952 Summer Olympics	Fencing at the 1952 summer olympics	Swordpikes at the 1952 Summer Olympics	Fencing at the 1952 Sumpmer Olympic Games	Swordfighting at the 1952 Summer Olympicsed
0.8980765224508026	Eighteen thousand dollars.	Eighteeen thousand dollars.	Eighteen Thousand U.S. dollars.	Eighteen Thousand Dollars.	The eighteen thousand dollars.	$18,000.
0.8980765224508026	1986 World Junior Ice Hockey Championships	1986 IIHF World Junior Championships	1986 IIHF World Junior Championship Division	1986 UIHF 1986 World Junior Championships	1986 IIHF World Junior Championships (JUHFA)	1986 FAHF World Ice Hockey Junior Championship
0.8980765224508026	Financial and economic situation in Moldova (debate)	Financial and Economic Situation in Moldova (debute)	The financial and economic situation in the Republic of RM (debate)	The financial and economic context of the Republic of Moldova (desbate)	Economic and financial situation in the Republic of RM (debate)	The financial and economic situation of the Republic of Romania (debate)
0.8980765224508026	[32] Ireland and the United Kingdom.	[32] Ireland, UK.	[32] Hungary and Ireland and the UK.	[32] Irish and UK.	[32] The United Kingdom and Ireland.
0.8980765224508026	100 million!	1 00 million!	One hundred million!	A hundred million!	100million!
0.8976275964304349	Three and a half hours.	3 1/2 hours.	Three and one-half hours.	Three and a Half Hours.	Three 1/2 hours.	3 1⁄2 hours.
0.8976275964304349	United States at the 2006 Winter Olympics	USA at the 2006 Winter Olympic Games	United States of America at 2006 winter Olympics	United State of America at 2006 Winter Olympic Games	American at the 2006 Wintry Olympics	United States of America at the 2006 Winter Oliver Games
0.8976275964304349	United States at the 1976 Summer Olympics	At the 1976 Summer Olympics, the USA	U.S. at the 1976 Summer Egyptian Games	United Summer Olympics 1976 America
0.8976275964304349	Directive 2001/34/EC 11.	Directive 2001/34 of the Council 11.
0.8976275964304349	Slovenia national football team	Slovenian national soccer team	Slovene national football team	Slovenia's national soccer team	Slovenia national soccer team	Slovenian National Football Team
0.8976275964304349	Situation in the Horn of Africa (debate)	Site in African Horns (debate)
0.8976275964304349	Austria at the 1972 Winter Olympics	Austropia at the 1972 Winter Olympics	Austropia at the 1972 Winter Olympic Games
0.8976275964304349	Missing persons in Cyprus (vote)	Missing Persons in Cypriot (vote)	Persons missing from Cyprus (vote)	Missing persons in Cypriots (vote)	Persons missing in Cyprus (vote)
0.8976275964304349	2007 World Judo Championships	2007 World Judo Cup	2007 world judo championship	2007 World Judo Cups
0.8976275964304349	1982 World Judo Championships	1982 World Judo Cup	1982 FIJA world judo Championship
0.8976275964304349	1978 World Junior Ice Hockey Championships	1978 IIHF World Junior Championships	1978 World Junior IIHF Championship	1978 World Ice Hockey Junior Championship	1978 World Ice Hockey Junior Cup	1978 IIHF World Junior Championship Championship (FIHH)
0.8976275964304349	Mexico at the 1948 Summer Olympics	
0.8976275964304349	South Korea at the 2010 Winter Olympics	South South korea at the 2010 winter Olympics	South South koroea at the 2010 Winter Olympics	South North-Corean at the 2010 Winter Olympics	South korea at the 2010 Winter olympic game	South South Korea at the 2010 Winter Oympics
0.8976275964304349	Estonia at the 2006 Winter Olympics	Estonia at the 2006 Winter olympics	Estonia at the 2006 winter olympics	Estonia at the 2006 Winter olympic	Estonia at the 2006 Winter Egyptian Games
0.8976275964304349	Future EU cohesion policy (Rule 138) (vote)	
0.8976275964304349	[8] Belgium, Bulgaria, the Czech Republic, Germany, Cyprus, Latvia, Lithuania, Luxembourg, the Netherlands, Austria, Poland, Portugal and Sweden.	[8] Belgium, Bulgaria, Czech republic, Germany, Cyprus, Cyprus, Cyprus, Hungary, Hungary, Germany, Lithuania, Greece, Lithuania, Luxemburg, the Hollands, Poland, Portugal and Sweden.	[8] Austria, Belgium, Bulgaria, Czech Republic, Germany, Latvia, Lithuania, Germany, Lucemburg, Austria, the Kingdom of the United Kingdom, Spain, Portugal and Sweden.	[8] Austria, Belgium, Bulgaria, the Czech republic, Germany, Cyprus, Latvia, Italy, Latvia, Hungary, Luxembourg, the Kingdom, The Kingdom of the Kingdom of Austria, Poland, Poland, Spain and Sweden.	[8] Belgium, Latvia, Lithuania, Luxembourg, Netherlands, Austra, Poland, Portugal, and Swedish.	[8] In particular, Cyprus, Germany, Belgium, Bulgaria, the Czech People's Responsible Court of Justice, Germany, Cyprus, Latvia, Latvia, Italy, Luxembourg, the Netherlands, the Netherlands, the Netherlands, the Polish State, Portugal and Sweden.
0.897178894816971	United States at the 1994 Winter Olympics	United States of America at the 1994 winter Olympics
0.897178894816971	List of Quebec Nordiques draft picks	List of draft hockey players by the Quebec Nordiques team	List of draft hockey players Quebec Nordiques	List of draft hockey players by the Qubec Nordiques team	List of Quevec Nordiques draft hockey players	List of Quegec Nordiques draft-draft hockey players
0.897178894816971	Fencing at the 1988 Summer Olympics	
0.897178894816971	Austria at the 1952 Winter Olympics	Austricia at the 1952 Winter Olympics	Austrotria at the 1952 Winter Olympics	South-Austria at the 1952 Winter Olympics	Austria at the 1952 Wirter olympics	Austria at the 1952 Winter Winter Egyptian Games
0.897178894816971	Austria at the 1948 Winter Olympics	Austropia at the 1948 Winter Olympic	Austria atyour sides of the 1948 Winter Olympics	In order to take part in the 1948 Winter Olympics,
0.897178894816971	South Africa at the 1948 Summer Olympics	South African at the 1948 Sumper Games
0.897178894816971	1991 Spanish Grand Prix	1991 Grand Prix of Spain	Spain's 1991 Grand Prix	Spanish Grand Prix 1991	1991 Spain's grand prix
0.897178894816971	On 9 May 2011, the Council adopted Decision 2011/273/CFSP.	The Council adopted Decision 2011/273/CFSP on 9 May 2011.	(5) The Council adopted Decision 2011/273/CFSP on 9 May 2011.	On 9 May 2011, Decision 2011/273/CFSP was adopted by the Council.	(2) The Council adopted Decision 2011/273/CFSP on 9 May 2011.	On 9 May 2011, Decision 2011/273/CFSP was adopted by Council.
0.897178894816971	2009 discharge: European Centre for the Development of Vocational Training (Rule 138) (vote)	2.4. 2009 discharge: ECC for developing vocational training (Rule 138) (vote)	2009 discharge: European CPVT (Rule 138) (vote)	2009 discharge: European Observatory for developing Vocational Development (Article 138 of its Rules of Procedure) (vote)	2009 discharge: the European Centre for the Development of Vocational Taught or Professions (Ruledge 138) (vote)	2009 Discharge: EVCO (rule 138) (vote)
0.897178894816971	[40] Cyprus and Sweden.	[40]Cyprus and Sweden.	[40]Cypriot and Sweden.	[40] Cypriots and Sweden.	[40] Cyprum and Sweden.
0.8967304174982355	Uruguay at the 1928 Summer Olympics	
0.8967304174982355	Soviet Union at the 1968 Winter Olympics	The soviet union at the 1968 winter Olympics	Soviet Union at US Winter Olympics 1968	Soviet Union at 1968 winter olympics
0.8967304174982355	Directive 2010/31/EU.	
0.8967304174982355	Fencing at the 1932 Summer Olympics	sword fighting at the 1932 summer Olympics
0.8967304174982355	Austria at the 1924 Winter Olympics	Austro-Austria at the 1924 Winter Olympics	Austria at the 1924 Winter Ollympics	Austropia as at the 1924 Winter Olympics
0.8967304174982355	Missing persons in Cyprus (debate)	Missing Persons in Cypriot (debate)	Cypriot missing persons (debate)	Missing persons in Cypriot (dabate)	Persons who had been reported missing in Cyprus (debeat)
0.8967304174982355	1973 OFC Nations Cup	1973 Ocean Cup of Nations	1973 oceanic cup of Nations	1973 ocean Cup of Nations	1973 ocean cup of peoples	1973 Ocean Challion of Nations
0.8967304174982355	South Africa at the 1908 Summer Olympics	At the 1908 Summer Olympics in Southern Africa
0.8967304174982355	European Globalisation Adjustment Fund: application EGF/2011/015/SE/AstraZeneca (vote)	The EGF: request EGF/2011/015/SE/astraZeneca (vote)	EGF/2011/015/SE/ AstraZeneca (vote)	European EGF/2011/015/SE/AstráZeneca application (vote)	European EGF/2011/015/SE/AStraZeneca (vote)	The EGF/2011/015/E/AstraZeneca application (vote)
0.8967304174982355	European route E551	Europe's E551 road	E551 European Road	The E551 European Route
0.896282164362109	Uruguay at the 1924 Summer Olympics	Unuguay at 1924 Sumper Olympics
0.896282164362109	United States at the 1998 Winter Olympics	USA at the 1998 Winter Olympic Games	The USA at the 1998 Wintered Olympics	The USA at the 1998 Winter Olympic Games	U.S. at the 1998 winter Olympics	America at the 1998 Winter Olympic Games
0.896282164362109	United States at the 1968 Summer Olympics	U.S.A. at the 1968 Summer Games	USA at the 1968 Summer Hollywood Games
0.896282164362109	United States at the 1956 Summer Olympics	United States at the 1956 summer olympics	USA at the 1956 Summir Olympics	USA at the 1956 Summer Egyptian Games	US at the 1956 Summer Olympic Gaming
0.896282164362109	United States at the 1912 Summer Olympics	United States at the 1912 SUMMER Olympic'S	The United States at USA'Summer OlympicS 1912
0.896282164362109	Fencing at the 1956 Summer Olympics	Swordfighting at the 1956 Summer Olympic	Fencing at 1956 Summer Olimpics
0.896282164362109	Reverend Richard was right.	Reverend richard had been right.	Reverend richard has been right.	Reverend Reverend richard was right.
0.896282164362109	Subject: Implementation of the Water Framework Directive (Directive 2000/60/EC)	Subject: Implementation of the WFFID (WFA Directive 2000/60/EC)	Subject: Implementation of Directive 2000/60/EC on water (WFC)	Answer from the Council on the implementation of the Water Framework Directive (Council Directive 2000/60/EEC)	Subject: Implementation of the Water Framework and Water Framework (WFC) directive (2000/60/EC)	Subject: Implementation of the Water Framework Directive (WFID)
0.896282164362109	Regulation No 4254/88 replaced Regulation No 1787/84.	Regulation N° 4254/88 has superseded Regulation No 1787/84.
0.896282164362109	1990 IIHF Women's World Championship	1990 World Women's Ice Hockey Championships	1990 World Ice Hockey Championships for Women	1990 World Ice Hockey Championship for Women	1990 Women's World Ice Hockey Championships	1990 International Women's Ice Hockey Championship
0.896282164362109	Global Energy Efficiency and Renewable Energy Fund (GEEREF)	Global energy efficiency and renewable energy fund (GEEREF)	Global Fund for energy efficiency and renewable energy (GEEREF)	The Global Fund for energy efficiency and renewable energy (GEEREF)	Global Fund for energy efficiency and renewable energy (GEECREF)	Global Energy efficiency and renewables fund (GEEREF)
0.8958341352965282	United States at the 1972 Summer Olympics	United States at USA Summer Olympics 1972	The USA at the 1972 summer Olympics	U.S.At the 1972 Summer Olympic Games	the U.S. at the 1972 Summer Olympic Olympic Games
0.8958341352965282	United States at the 1924 Summer Olympics	United States at the 1924 Summer Ollympics	America at the 1924 summer Olympics
0.8958341352965282	Directive 91/439 12.	
0.8958341352965282	Fencing at the 1976 Summer Olympics	Swordsmanship at the 1976 Summer Olympics
0.8958341352965282	Fencing at the 1928 Summer Olympics	Swordfighting at the 1928 Sumer Olympics	Swordfighting at 1928 Summer Olympics
0.8958341352965282	Fencing at the 1904 Summer Olympics	Swordsmanship at the 1904 Summer Olympics	Fencing at the 1904 Olympics in the summer	Fencing at the 1904 summer olympics
0.8958341352965282	Decisions 2001/923/EC, 2001/924/EC, 2006/75/EC, 2006/76/EC, 2006/849/EC and 2006/850/EC should be repealed.	(10) It is appropriate to repeal Commission Regulation (EC) No 2001/923/EC, (2001/924/EC, (2006/75/EC), (2006/76/EC, (2006/849/EC) and (2006/850/EC.	It is appropriate to repeal Council, Council Regulations (EC) Nos 2001/923/EC, 2001/924/EEC, 2006/75/EC, 2006/76/EC, 2006/849/EC and 2006/850/EU.	(4) The provisions of the Rules of Procedure should not apply to Council Regulations Nos 31/963/EC, 2001/924/EC, 2006/75/EC, 2006/76/EC, 2006/849/EC and 2006/850/EC.
0.8958341352965282	Why Iraq?	Why lraq?	Why iraq?	Why is iraq?
0.8958341352965282	Louis III of France	Ludwig III of France	Louis III of the French Republic	Louis ill of French	Louis III, French	Ludvik III of French
0.8958341352965282	South Africa at the 1952 Summer Olympics	South African at US Summer Olympics 1952	South African at the 1952 Summer Opening Games
0.8958341352965282	On 22 July 2014, the Council adopted Decision 2014/486/CFSP.	The Council adopted Decision 2014/486/CFSP on 22 July 2014.	On 22 July 2014, Decision 2014/486/CFSP was adopted by the Council.	On 22 July 2014, Decision 2014/486/CFSP was adopted by Council.	The Council adopted Decision 2014/486/CFSP of 22 July 2014.	The Council adopted Decision 2014/486/2012 on 22 July 2014.
0.895386330189486	Mobilisation of the European Globalisation Adjustment Fund (vote)	Mobilisation of the EGF (vote)	Implementation of the European Globalisation adjustment Fund (vote)	Mobilisation of the EGF (proceedings for the implementation of the EGF) (vote)	Recovery from EU's Globalisation Adjustment Fund (vote)	Mobilisation of the European GSF (vote)
0.895386330189486	Uruguay at the 1956 Summer Olympics	
0.895386330189486	Tunisia at the 1972 Summer Olympics	Tunisia at the 1972 Summer Olimpy Games	Tunisia at the 1972 SUMmer Games
0.895386330189486	Fencing at the 1924 Summer Olympics	Fence at the 1924 Summer Egyptian Games
0.895386330189486	South Africa at the 1928 Summer Olympics	Republic of Southern Africa at the 1928 Summer Olympic Games	South Africa at EUSummer Olympics (1928)	South Republic at the Nineth August 1928 Summer Olympics
0.894938748929031	Uruguay at the 1932 Summer Olympics	Unuguiay at the 1932 summer Olympics
0.894938748929031	Directive 92/83 9.	
0.894938748929031	Directive 80/1263 8.	
0.894938748929031	Directive 2004/113 10.	
0.894938748929031	Situation in Libya (motions for resolutions tabled)	
0.894938748929031	Situation in the Middle East (vote)	The situation in the Near East (vote)	The situation in the Middle Eastern (vote)	The situation in the Middle Eastern Republic (vote)	The situation in Middle East (vote)
0.894938748929031	Lists of films	Movie Lists	Film Lists	Lists of Films	Movies Lists	Cinema Lists
0.894938748929031	List of New York Rangers draft picks	List of New York Ranger draft hockey players	List of New York Ranger Draft Hockey Players	List of New York Rangers Draft Hockey players	List of New York Ranger Draft Hockey Pickers	List of New York Ranger Draft Hockey Practitioners
0.894938748929031	Fencing at the 1936 Summer Olympics	Swordsmanship at the 1936 Summer Olympics	Swordfighting at the 1936 Summer Olympic Games
0.894938748929031	Fencing at the 1912 Summer Olympics	Fencing at the 1912 summer olympics	Fencing at 1912 Summer olympics	Fence at the 1912 Summer olympics	Fence at the 1912 summer Olympic Games
0.894938748929031	Fencing at the 1896 Summer Olympics	Fence at the 1896 Summer Olimpics
0.894938748929031	Austria at the 1932 Winter Olympics	Austropia, At the 1932 Winter Olympics	Austeroscota at the 1932 Winter Olympics	11.8.Austroundia at the 1932 Winter Olympics
0.894938748929031	Austria at the 1928 Winter Olympics	Austrophia at the 1928 Winter Olympics	Austria at the 1928 Winter Egyptian olympics
0.894938748929031	1970 European Judo Championships	1970 European judo championship	1970 Euro-Judo Championship	The 1970 Europe Judo Championship (JUDO)	1970 Euro-Judou Championship
0.894938748929031	South Africa at the 1924 Summer Olympics	
0.894938748929031	Iraq at the 1960 Summer Olympics	Around the 1960 Summer Olympics, Irak
0.894938748929031	Estonia at the 2010 Winter Olympics	Estonia at the 2010 Winter Olimpics	Estonia at the 2010 Winter Egyptian Games	Estonia at 2010 winter Olympics	Estonia at the 2010 winter olympic
0.8944913914032678	The rapporteur was Mr Hamro-Drotz.	Mr Hamro-Drotz was the rapporteur.	Mr Hamro-Drotz was rapporteur.
0.8944913914032678	Venezuela at the 1976 Summer Olympics	
0.8944913914032678	Uruguay at the 1952 Summer Olympics	Uuguay at the 1952 Summer Egyptian olympics
0.8944913914032678	Directive 91/338 12.	
0.8944913914032678	Fencing at the 1908 Summer Olympics	Swordfighting at the 1908 Sumer Olympics	Swordsmanship at the 1990 Summer Olympics	Swordfighting at the 1908 Summer Olympic
0.8944913914032678	Austria at the 1976 Winter Olympics	Austropia at the 1976 Winter Olympics
0.8944913914032678	Subject: Global Energy Efficiency and Renewable Energy Fund (GEEREF)	Subject: Global Fund for energy efficientness and renewable energy (GEEREF)	Subject: Global energy efficiency and renewable energy fund (geeref)	Subject: The comprehensive energy efficiency and renewable energy fund (GEEREF)	Subject: The GEEREF (A comprehensive Energy Efficiency and Renewable Energy Fund)	Subject: Global Energy efficiency Fund (GEEREF)
0.8944913914032678	1995 World Judo Championships	1995 World Judo Cup	1995 world judo championship	1995 FIJ Judo Championship	1995 FISH JUDO Championships
0.8944913914032678	Luxembourg national football team	Luxemburg national football team	Luxembourg national soccer team	Luxemburg national soccer team	Luxembourg National Football Representation	Luxemburg National Football Representation
0.8944913914032678	South Korea at the 1992 Winter Olympics	South korea at the 1992 winter olympics	Korea at the 1992 Winter olympics	South-Korea atthe 1992 Winter Olympic Game
0.8944913914032678	South Africa at the 1956 Summer Olympics	
0.8944913914032678	Jameson was right.	Jameson was telling the truth.	Jameson was very truthful.
0.8944913914032678	1993 Spanish Grand Prix	1993 Spain's grand prix	1993 Spain's Grant Prix	1993 Grand Priix of Spain
0.8944913914032678	On 28 February 2011, the Council adopted Decision 2011/137/CFSP.	The Council adopted Decision 2011/137/CFSP on 28 February 2011.	(2011/137/CFSP) The Council adopted Decision 2011/137/CFSP on 28 February 2011.	(2) By Decision 2011/137/CFSP, the Council adopted Decision 2011/137/CFSP on 28 February 2011.
0.8940442575003573	1994 Brazilian Grand Prix	1994 Brasilian Grand Prix	1994 Brasil Grand Prix
0.8940442575003572	Uruguay at the 1964 Summer Olympics	
0.8940442575003572	Uruguay at the 1948 Summer Olympics	Uruguay at all sides of the 1948 summer Olympics	Uruguay at the 1948 summertime olympic
0.8940442575003572	The Court of Auditors and the European Anti-Fraud Office (OLAF) have the same rights.	The Court of Auditors and OLAF shall have equal rights.	The Court of Accounts and OLAF shall have the same rights.	The ECA and OLAF shall enjoy the same rights.	The Court of Accounting and OLAF shall have the same rights.	The Court and the OLAF shall have the same rights.
0.8940442575003572	Sweden at the 1948 Winter Olympics	Sweden at the 1948 Winter OLympic Games
0.8940442575003572	United States at the 2010 Winter Olympics	U.S. at the 2010 winter Olympics
0.8940442575003572	United States at the 1904 Summer Olympics	United States at the 1904 summer olympics
0.8940442575003572	Situation in the Korean Peninsula (debate)	Situation in Korea (debate)	Situation on Korea (debate)
0.8940442575003572	Prophecy?	The prophecy?	A prophecy?	The prophecies?
0.8940442575003572	2003 World Aquatics Championships	2003 World Swimming Championships	2003 World swim championships	2003 World Swimming Cup	2003 World Championships in Swimming	2003 World Swimming Championhood
0.8940442575003572	2013 European Weightlifting Championships	2013 European weightlifting championships	2013 European weightlift championship	2013 Europe weightlifting championship	2013 European weighlift championships
0.8940442575003572	Lynch was right.	Lynch had been correct.
0.8940442575003572	South Africa at the 1912 Summer Olympics	Southern Africa at EU summer Olympics 1912
0.8940442575003572	European Food Safety Authority (vote)	The European Foodsafety Authority (vote)	European Foodsafety Authority (vote)	EFSA (vote)	The EFSA (vote)
0.8935973471085157	Mobilisation of the European Globalisation Adjustment Fund:	Mobilisation of the EGF:	The mobilisation of the EGF:	Mobilisation of globalisation adjustment Fund:	Mobilisation by the European Globalisation Adaptation Found (EGF):	deployment of the European Globalisation Adaptation Fund :
0.8935973471085157	Three million dollars.	$3 million.	Three-million-dollar dollars.	Three-million dollar.	That's $3 million.	$3million.
0.8935973471085157	Sweden at the 1928 Winter Olympics	
0.8935973471085157	United States at the 2002 Winter Olympics	USA at the 2002 Winter Olympic Games	USA at the 2002 Winter olympics	US at the 2002 Winter Olympic Games	America at the 2002 winter Olympics	USA at its Winter Olympics 2002
0.8935973471085157	United States at the 1980 Winter Olympics	United States at United States Winter Olympics 1980
0.8935973471085157	Spain (4981)	
0.8935973471085157	Directive 96/34 12.	
0.8935973471085157	Northern Ireland.	Northern lreland.	Northern ireland.
0.8935973471085157	Six lives!	Six lifetimes!
